order_id,customer_id,product_id,quantity,order_date,status,discount_pct,shipping_cost
1585,1753,4,2,2023-04-13,returned,0,2.46
1586,738,222,1,2023-08-11,completed,0,12.75
1587,1414,362,1,2024-05-05,completed,0,11.79
1588,431,290,5,2024-02-19,completed,5,3.89
1589,1779,288,3,2023-11-26,shipped,0,11.45
1590,1915,412,3,2024-04-16,returned,15,9.26
1591,1337,96,1,2024-03-25,returned,20,13.78
1592,1911,364,1,2024-07-01,completed,10,9.78
1593,280,123,1,2023-01-23,completed,0,3.77
1594,134,217,1,2023-08-22,completed,0,7.74
1595,284,109,4,2024-05-21,cancelled,0,9.07
1596,306,456,1,2024-11-19,shipped,20,4.97
1597,1766,44,1,2023-10-03,shipped,10,1.9
1598,118,469,3,2023-11-28,returned,15,8.53
1599,1275,36,1,2023-08-15,shipped,0,0.44
1600,1616,146,5,2023-08-07,shipped,0,2.76
1601,1281,372,2,2023-05-12,processing,20,6.74
1602,448,105,4,2024-02-29,completed,25,10.5
1603,1956,204,1,2023-11-02,processing,20,0.42
1604,8,107,1,2023-02-23,completed,0,5.68
1605,687,315,1,2024-09-30,completed,25,11.94
1606,1291,148,1,2023-02-08,completed,20,11.87
1607,1491,28,1,2024-05-22,shipped,5,0.28
1608,970,401,2,2024-06-02,shipped,0,6.42
1609,283,191,1,2023-01-03,completed,15,12.46
1610,1726,21,1,2024-02-19,shipped,0,12.07
1611,1300,434,2,2024-02-18,completed,5,14.19
1612,580,294,1,2023-11-19,completed,20,9.69
1613,214,268,3,2024-08-24,cancelled,20,11.23
1614,1451,143,2,2024-09-04,cancelled,0,3.87
1615,876,18,1,2024-09-27,completed,10,12.21
1616,1776,145,1,2024-11-08,shipped,0,2.14
1617,1588,447,1,2023-08-10,completed,0,1.98
1618,1998,303,1,2024-01-26,completed,0,1.96
1619,1472,281,1,2024-06-30,completed,0,9.91
1620,675,316,1,2023-12-14,completed,0,3.77
1621,1434,38,1,2024-04-06,completed,15,11.12
1622,282,466,1,2024-08-28,completed,25,10.55
1623,1924,255,1,2024-10-14,processing,0,5.12
1624,1529,259,1,2023-03-07,cancelled,25,11.62
1625,290,466,4,2023-07-29,cancelled,20,7.89
1626,1330,248,1,2024-11-04,completed,25,14.59
1627,139,199,1,2024-01-29,completed,0,14.81
1628,1430,371,1,2024-10-19,processing,10,6.01
1629,1532,295,1,2023-10-05,shipped,15,0.37
1630,1056,220,1,2024-09-30,shipped,5,8.51
1631,395,453,1,2023-09-05,processing,0,12.84
1632,316,104,1,2023-05-03,completed,0,12.59
1633,1176,451,1,2023-03-27,completed,15,6.01
1634,203,215,1,2023-11-23,shipped,20,10.27
1635,1948,143,1,2024-11-12,shipped,25,14.21
1636,672,385,2,2024-05-20,completed,10,1.5
1637,522,241,1,2023-01-06,cancelled,0,0.78
1638,915,173,1,2024-02-29,completed,25,12.84
1639,1400,30,1,2024-02-29,shipped,15,5.29
1640,219,79,1,2023-09-20,cancelled,5,3.9
1641,1206,314,1,2023-10-31,completed,0,2.16
1642,413,271,1,2024-07-01,completed,15,0.25
1643,1714,163,2,2023-02-12,completed,0,6.79
1644,837,100,1,2024-09-29,completed,5,12.15
1645,316,470,1,2024-10-20,completed,15,0.91
1646,1633,356,1,2023-02-19,cancelled,25,9.17
1647,458,16,5,2023-10-12,returned,0,3.19
1648,25,299,2,2024-10-15,processing,0,12.36
1649,1222,249,2,2024-08-12,completed,20,2.02
1650,690,79,1,2023-04-23,returned,0,5.44
1651,554,270,1,2023-11-22,shipped,0,6.96
1652,1544,395,1,2024-12-08,cancelled,20,4.49
1653,1995,8,1,2024-05-25,completed,0,8.6
1654,1820,173,1,2024-10-05,shipped,25,0.68
1655,3,87,2,2023-09-14,completed,5,2.21
1656,1642,120,4,2023-12-29,completed,25,9.01
1657,681,267,1,2023-01-18,completed,20,2.87
1658,315,21,1,2024-07-31,processing,20,9.97
1659,586,273,1,2024-01-07,completed,10,14.34
1660,1345,159,1,2024-03-11,cancelled,5,14.9
1661,1478,82,1,2024-05-27,completed,25,11.32
1662,1719,311,1,2024-10-18,cancelled,25,13.11
1663,1651,481,1,2024-08-07,completed,15,2.39
1664,345,498,3,2023-02-01,shipped,10,10.84
1665,1468,319,2,2023-06-19,processing,20,6.3
1666,600,476,1,2023-04-12,completed,20,2.89
1667,787,207,1,2024-08-27,completed,0,9.86
1668,761,48,5,2024-06-26,cancelled,0,7.03
1669,307,151,2,2024-01-26,returned,10,12.33
1670,640,213,1,2024-08-30,completed,0,14.0
1671,483,69,1,2023-05-28,completed,0,9.81
1672,923,320,1,2024-08-16,completed,0,14.71
1673,467,242,1,2024-08-09,shipped,0,0.54
1674,648,422,1,2024-07-09,cancelled,20,0.83
1675,575,415,1,2024-04-02,completed,10,10.55
1676,1285,406,1,2024-05-23,returned,10,4.71
1677,1075,40,5,2024-07-11,completed,25,9.36
1678,1727,232,2,2024-04-18,returned,25,0.99
1679,133,165,1,2023-03-01,shipped,25,8.72
1680,1045,312,2,2024-10-04,cancelled,15,2.51
1681,431,259,1,2024-06-08,cancelled,20,6.17
1682,47,441,1,2023-01-18,completed,20,5.98
1683,488,304,1,2023-04-22,returned,0,1.72
1684,58,324,2,2023-04-01,cancelled,25,13.18
1685,205,80,3,2024-10-24,shipped,25,7.84
1686,1736,336,2,2023-04-11,completed,25,11.51
1687,1329,424,1,2024-02-16,returned,15,10.73
1688,76,448,1,2024-04-10,completed,0,3.29
1689,1208,285,1,2024-07-20,cancelled,0,3.36
1690,1358,477,2,2024-11-08,processing,5,9.11
1691,1887,24,1,2023-11-20,shipped,0,6.31
1692,943,262,1,2024-06-15,completed,0,14.95
1693,693,182,1,2023-01-14,completed,20,6.63
1694,1569,88,2,2024-11-04,shipped,0,1.5
1695,697,324,1,2023-11-22,completed,20,10.14
1696,733,66,1,2024-06-21,completed,20,9.27
1697,1058,141,2,2023-10-14,shipped,5,0.67
1698,1043,276,1,2023-03-20,processing,5,0.96
1699,1948,27,1,2024-12-19,completed,0,11.29
1700,1328,407,1,2023-02-20,processing,0,6.01
1701,234,167,1,2024-02-07,completed,25,9.03
1702,1194,328,1,2024-04-06,completed,20,8.07
1703,476,328,5,2024-10-04,cancelled,5,5.36
1704,598,135,1,2024-04-29,completed,5,0.37
1705,1679,396,1,2024-03-13,completed,5,12.22
1706,885,112,4,2024-09-19,processing,10,7.2
1707,1037,339,1,2023-05-02,processing,10,8.73
1708,750,232,2,2023-06-14,completed,0,9.94
1709,214,261,1,2024-07-26,completed,0,10.66
1710,1157,425,1,2024-07-26,completed,10,13.83
1711,1316,84,5,2023-08-21,completed,0,2.63
1712,770,438,5,2024-01-17,completed,0,8.25
1713,1101,127,1,2024-02-03,completed,0,14.2
1714,615,150,2,2024-04-27,completed,5,5.83
1715,708,381,1,2024-01-01,completed,25,4.25
1716,1888,322,1,2024-09-16,processing,0,6.37
1717,7,173,1,2023-06-15,completed,0,1.15
1718,829,290,1,2024-10-23,completed,5,13.37
1719,467,404,2,2023-10-08,completed,20,5.8
1720,1445,303,1,2024-07-29,processing,0,10.41
1721,590,14,2,2023-05-12,completed,0,8.04
1722,1361,327,5,2023-07-26,shipped,0,12.18
1723,1970,437,1,2023-01-31,completed,15,10.61
1724,239,286,3,2024-03-01,completed,15,6.79
1725,1229,383,1,2024-03-01,completed,15,6.53
1726,4,72,5,2024-02-08,completed,0,4.17
1727,276,407,2,2023-05-12,completed,0,10.2
1728,551,315,1,2023-02-10,completed,0,13.49
1729,1486,225,5,2024-07-21,processing,0,13.37
1730,734,317,2,2023-04-07,returned,20,12.96
1731,148,168,1,2023-11-08,completed,5,12.21
1732,562,151,1,2023-06-18,shipped,0,3.68
1733,129,235,1,2024-02-09,completed,10,6.51
1734,287,445,2,2023-02-23,completed,0,8.24
1735,1003,385,1,2023-08-12,shipped,0,8.51
1736,1506,464,1,2024-09-19,completed,10,5.34
1737,1310,94,1,2024-03-25,completed,15,12.76
1738,1663,48,1,2023-02-16,cancelled,0,3.24
1739,663,2,5,2023-12-09,completed,10,0.95
1740,1704,480,2,2023-10-05,completed,5,13.88
1741,1793,282,1,2023-05-25,cancelled,0,8.0
1742,469,294,1,2024-04-25,completed,0,14.35
1743,518,474,1,2024-01-23,processing,0,5.61
1744,599,298,2,2023-06-02,completed,10,1.39
1745,1427,401,1,2024-06-22,shipped,25,7.0
1746,438,33,1,2024-12-05,returned,0,4.34
1747,660,147,1,2024-05-22,cancelled,15,6.37
1748,398,27,1,2024-01-18,completed,25,0.77
1749,1481,357,1,2023-09-07,returned,0,4.68
1750,173,167,1,2023-03-08,processing,5,3.43
1751,1096,212,1,2023-04-17,cancelled,0,7.29
1752,159,281,1,2023-02-16,shipped,15,9.46
1753,867,155,1,2024-04-10,cancelled,0,6.1
1754,1335,429,1,2024-03-14,completed,0,3.67
1755,763,483,1,2024-12-24,completed,0,0.18
1756,109,95,1,2023-07-09,shipped,25,6.48
1757,1326,354,4,2024-12-13,completed,0,10.13
1758,345,148,2,2023-04-09,completed,5,11.82
1759,827,210,1,2023-04-16,shipped,10,1.13
1760,1513,302,1,2023-01-20,shipped,0,14.75
1761,870,458,1,2024-06-15,completed,0,1.93
1762,570,20,1,2023-11-24,returned,0,13.04
1763,268,95,1,2023-02-18,completed,10,5.67
1764,196,492,1,2024-09-20,completed,0,12.76
1765,1553,107,1,2023-11-11,completed,0,3.35
1766,395,117,1,2024-01-08,completed,0,7.76
1767,1632,110,1,2024-09-04,shipped,5,5.03
1768,1392,146,1,2023-08-10,shipped,5,2.79
1769,612,396,2,2024-09-16,completed,20,6.42
1770,355,136,1,2024-03-16,completed,15,2.9
1771,1527,28,2,2024-08-20,processing,10,3.71
1772,1304,344,1,2023-09-06,cancelled,5,9.93
1773,1305,321,1,2024-09-28,shipped,20,12.46
1774,829,428,2,2023-12-09,shipped,0,14.96
1775,760,417,1,2023-03-09,shipped,5,7.32
1776,1967,81,1,2023-09-10,shipped,25,0.91
1777,853,154,1,2024-04-29,shipped,10,3.29
1778,1739,298,1,2023-06-13,completed,5,13.17
1779,1892,392,1,2023-11-22,cancelled,0,5.07
1780,1189,358,1,2024-02-22,returned,0,11.43
1781,1130,455,1,2023-09-13,shipped,0,4.34
1782,1012,473,1,2023-11-01,completed,0,5.08
1783,321,329,1,2024-10-22,cancelled,15,14.26
1784,1908,115,1,2023-08-06,shipped,5,6.16
1785,1025,384,1,2024-11-15,completed,0,6.19
1786,806,375,1,2023-10-31,completed,20,8.85
1787,1262,312,2,2024-07-13,shipped,0,6.23
1788,1763,115,1,2024-05-27,cancelled,0,1.52
1789,1344,101,1,2023-04-01,processing,0,3.67
1790,1652,107,1,2024-01-24,completed,0,7.07
1791,1588,426,2,2023-04-08,shipped,5,8.04
1792,1669,247,4,2024-12-29,completed,0,8.34
1793,792,375,1,2023-08-01,completed,0,1.98
1794,585,204,2,2024-08-29,processing,5,11.74
1795,813,95,1,2023-10-12,completed,0,11.23
1796,796,432,2,2023-12-19,completed,15,3.08
1797,1225,56,1,2024-08-22,shipped,5,0.17
1798,1681,294,1,2024-11-11,completed,0,14.9
1799,372,329,1,2024-01-28,completed,5,8.51
1800,1271,210,1,2024-11-19,cancelled,0,6.18
1801,460,112,1,2024-09-06,shipped,0,0.49
1802,221,87,1,2024-08-07,completed,0,1.7
1803,1163,309,1,2024-08-22,completed,0,11.42
1804,399,116,1,2023-10-06,shipped,0,7.14
1805,1707,247,1,2023-07-30,completed,5,8.0
1806,577,24,2,2024-07-12,completed,5,1.33
1807,1956,37,2,2024-05-20,completed,0,0.57
1808,1862,279,1,2024-02-15,returned,0,14.63
1809,1341,364,1,2024-11-04,completed,0,11.57
1810,1738,160,1,2023-06-15,cancelled,0,2.26
1811,1702,452,1,2024-03-03,cancelled,0,6.06
1812,68,383,4,2024-09-27,completed,0,3.7
1813,250,489,2,2023-07-25,shipped,5,7.53
1814,620,284,1,2023-06-09,completed,0,3.14
1815,153,218,1,2024-05-04,returned,0,7.28
1816,205,106,3,2024-01-27,processing,0,1.2
1817,203,438,2,2023-03-30,completed,20,1.74
1818,1603,362,1,2024-11-29,completed,5,13.89
1819,278,156,3,2024-11-16,cancelled,0,2.42
1820,1138,412,1,2023-10-24,cancelled,0,1.79
1821,941,436,1,2023-11-21,completed,0,13.63
1822,1583,476,1,2024-03-22,shipped,20,12.74
1823,1006,195,1,2024-03-14,completed,0,9.08
1824,1135,404,4,2023-02-08,completed,20,4.52
1825,1347,195,1,2024-08-14,completed,5,2.54
1826,244,179,1,2023-02-19,completed,0,10.65
1827,1885,172,1,2023-02-22,shipped,15,8.95
1828,1978,339,1,2023-03-10,shipped,15,8.22
1829,691,86,5,2023-06-29,completed,20,11.09
1830,5,72,1,2023-10-17,completed,20,10.81
1831,1914,363,1,2024-07-09,shipped,5,7.81
1832,873,200,1,2024-06-02,completed,0,14.72
1833,757,55,1,2024-10-05,shipped,10,6.49
1834,1924,340,3,2023-08-02,cancelled,10,5.46
1835,607,454,1,2023-07-08,completed,20,9.57
1836,934,80,1,2023-05-17,completed,10,6.08
1837,531,196,2,2024-05-02,completed,0,9.95
1838,603,440,5,2023-10-09,completed,0,12.58
1839,1677,194,1,2024-03-07,cancelled,0,3.91
1840,912,399,2,2023-01-06,shipped,0,14.53
1841,838,278,1,2024-11-19,completed,5,14.82
1842,996,70,1,2023-01-08,completed,20,6.11
1843,1028,369,1,2023-12-26,completed,0,2.1
1844,1131,76,1,2024-07-23,cancelled,0,4.26
1845,569,242,1,2023-06-09,returned,25,2.89
1846,1211,305,1,2023-01-02,cancelled,5,1.38
1847,549,232,1,2023-04-29,completed,0,5.6
1848,1443,60,4,2023-12-22,shipped,0,12.39
1849,398,164,4,2024-03-29,cancelled,0,2.47
1850,1213,68,3,2023-01-08,shipped,15,4.34
1851,1959,251,1,2023-02-11,completed,20,7.86
1852,262,475,1,2023-03-16,completed,0,13.42
1853,1274,148,3,2024-12-30,completed,10,3.64
1854,1256,171,2,2023-05-10,completed,25,11.41
1855,1905,336,1,2024-04-25,processing,25,6.15
1856,590,376,3,2023-05-12,completed,25,0.55
1857,1314,262,1,2024-09-16,completed,0,0.34
1858,1549,177,1,2024-07-26,completed,0,10.11
1859,952,286,1,2023-04-29,returned,0,1.46
1860,1486,464,2,2023-09-14,shipped,0,12.33
1861,1222,295,1,2023-12-06,shipped,25,4.85
1862,1874,253,2,2024-08-29,completed,5,10.47
1863,1116,389,1,2024-08-12,returned,0,12.51
1864,1976,221,1,2023-02-20,completed,5,5.39
1865,1065,312,2,2024-03-15,completed,0,5.66
1866,796,170,1,2023-09-04,completed,0,6.79
1867,761,228,3,2023-03-26,processing,15,4.78
1868,849,48,3,2024-03-04,returned,25,1.04
1869,1841,283,1,2024-01-02,cancelled,0,9.53
1870,575,100,1,2024-02-13,shipped,0,9.6
1871,606,138,1,2024-05-25,completed,0,4.85
1872,1089,145,1,2023-09-04,completed,0,13.51
1873,436,155,1,2023-02-02,completed,5,1.2
1874,631,57,2,2023-12-17,shipped,0,14.13
1875,1230,56,1,2023-12-13,returned,10,6.88
1876,1901,15,1,2024-05-25,completed,15,0.22
1877,337,189,1,2023-09-02,completed,0,3.32
1878,1271,407,1,2024-09-06,completed,5,5.38
1879,1738,43,1,2024-07-04,completed,0,7.88
1880,95,144,1,2023-05-24,returned,15,5.88
1881,1229,47,1,2023-04-12,completed,20,4.43
1882,1230,72,2,2023-01-28,processing,5,1.31
1883,1110,475,2,2023-05-03,returned,10,10.27
1884,361,461,1,2024-09-10,completed,0,7.12
1885,812,114,5,2023-12-30,completed,0,14.57
1886,1719,119,1,2024-05-27,shipped,0,4.53
1887,16,95,1,2024-03-04,completed,0,10.07
1888,218,296,1,2023-09-07,completed,0,5.61
1889,1003,310,1,2024-09-10,completed,0,0.03
1890,377,363,1,2023-12-16,completed,15,1.49
1891,378,431,1,2024-11-24,completed,5,10.5
1892,1053,379,1,2024-09-06,processing,5,0.04
1893,1187,319,2,2023-05-27,shipped,0,0.01
1894,1489,412,5,2023-05-20,shipped,0,1.24
1895,1334,322,1,2024-07-01,shipped,0,4.27
1896,594,226,2,2023-09-08,completed,20,0.19
1897,1260,152,4,2023-12-28,completed,0,10.17
1898,1885,42,1,2024-05-25,shipped,15,14.54
1899,697,30,1,2024-11-05,shipped,20,9.72
1900,138,65,1,2024-08-12,shipped,0,8.31
1901,977,281,1,2024-11-09,returned,0,11.96
1902,123,80,1,2023-03-12,cancelled,0,5.86
1903,1393,475,1,2024-01-31,completed,20,9.49
1904,687,126,1,2023-07-23,shipped,20,1.85
1905,1200,80,1,2023-05-22,cancelled,15,12.28
1906,1476,146,1,2024-01-12,processing,15,3.31
1907,172,43,1,2023-06-05,completed,5,2.89
1908,60,481,2,2024-04-09,completed,10,11.59
1909,1167,386,1,2024-12-14,completed,0,13.11
1910,425,74,1,2023-12-19,shipped,25,12.77
1911,1255,107,1,2024-05-05,completed,25,10.7
1912,1006,338,1,2024-11-30,returned,20,6.19
1913,147,452,5,2023-08-04,completed,25,2.09
1914,202,399,1,2023-02-01,completed,15,12.06
1915,1435,220,1,2023-07-08,completed,15,6.68
1916,1785,455,1,2023-05-28,completed,20,2.75
1917,648,483,1,2023-09-12,shipped,20,14.25
1918,1378,201,1,2024-01-31,completed,20,14.66
1919,1084,226,1,2024-08-25,completed,15,2.4
1920,1668,411,1,2024-12-26,completed,10,12.46
1921,629,209,1,2023-11-19,returned,0,14.38
1922,266,497,1,2023-12-01,shipped,15,8.01
1923,1759,57,1,2024-11-19,completed,0,13.0
1924,1538,230,2,2024-12-29,completed,20,2.69
1925,1515,164,2,2024-09-20,completed,20,8.76
1926,528,351,2,2023-05-22,completed,0,1.96
1927,617,224,2,2024-11-03,completed,10,13.52
1928,302,404,1,2024-05-20,completed,20,8.25
1929,588,467,1,2024-05-19,completed,20,12.87
1930,766,60,2,2023-10-26,completed,0,6.88
1931,472,333,1,2023-05-18,cancelled,0,4.39
1932,1394,431,4,2023-05-28,completed,0,2.9
1933,1421,29,3,2024-12-16,shipped,5,4.75
1934,1000,205,2,2024-03-31,shipped,0,5.93
1935,1291,113,1,2024-06-16,completed,15,3.01
1936,138,71,3,2023-06-05,completed,0,12.33
1937,1826,455,2,2024-06-14,completed,5,7.55
1938,260,199,2,2024-07-10,completed,0,3.07
1939,867,435,1,2024-08-13,cancelled,15,0.34
1940,341,481,5,2024-07-07,completed,15,7.48
1941,1429,106,1,2023-12-10,completed,5,9.1
1942,1825,223,2,2024-09-05,shipped,0,0.36
1943,1879,215,1,2023-02-23,completed,0,13.01
1944,536,319,1,2023-04-06,completed,0,5.61
1945,159,56,3,2023-10-26,shipped,15,1.65
1946,1612,461,1,2024-12-08,completed,0,8.11
1947,444,488,1,2024-06-05,completed,0,4.29
1948,126,145,1,2023-09-05,shipped,0,5.23
1949,1831,261,1,2024-12-04,completed,0,12.5
1950,1070,325,1,2023-10-09,processing,25,9.69
1951,636,235,1,2024-06-01,returned,0,2.96
1952,1310,7,1,2024-02-17,shipped,25,13.97
1953,578,230,1,2024-04-06,completed,25,3.93
1954,1971,475,1,2023-06-08,completed,20,11.85
1955,830,460,1,2024-12-11,completed,25,9.69
1956,991,360,1,2023-04-06,shipped,0,5.49
1957,869,410,1,2024-03-08,returned,0,1.28
1958,963,424,2,2024-03-25,cancelled,10,8.69
1959,414,340,1,2024-02-28,completed,0,7.15
1960,1474,165,2,2023-12-07,completed,25,3.11
1961,524,183,1,2023-03-10,processing,10,6.33
1962,1446,77,1,2023-09-10,completed,10,14.28
1963,1185,336,1,2024-06-05,shipped,0,4.23
1964,820,338,1,2024-04-24,completed,20,5.03
1965,137,349,1,2023-10-02,processing,15,6.42
1966,1239,445,1,2023-07-27,cancelled,0,2.27
1967,699,105,1,2024-04-18,shipped,0,7.18
1968,881,304,1,2024-10-24,completed,0,3.83
1969,1307,190,2,2024-12-28,completed,0,2.47
1970,1792,266,1,2023-11-04,completed,15,1.6
1971,10,412,1,2023-07-15,returned,0,8.03
1972,1893,242,1,2023-01-09,completed,20,11.48
1973,1138,443,2,2023-06-20,processing,20,11.9
1974,934,471,2,2023-04-29,cancelled,0,13.18
1975,600,72,1,2024-12-10,shipped,20,9.79
1976,407,1,2,2023-03-04,completed,0,6.64
1977,300,38,1,2023-05-25,completed,5,2.11
1978,1383,149,1,2024-11-25,processing,0,5.23
1979,1739,421,1,2024-04-02,returned,20,1.41
1980,1709,476,2,2024-03-13,returned,0,10.17
1981,1293,244,1,2024-01-09,shipped,15,5.25
1982,825,395,1,2023-10-31,shipped,0,9.11
1983,1074,438,1,2023-10-22,returned,5,0.24
1984,1462,188,1,2023-10-16,shipped,0,14.8
1985,1398,365,1,2024-04-14,completed,0,14.36
1986,261,429,1,2023-03-19,returned,5,3.66
1987,1441,7,1,2024-01-06,completed,5,7.17
1988,863,26,2,2023-12-09,returned,20,11.83
1989,235,43,3,2023-12-03,completed,0,11.18
1990,90,36,1,2023-06-05,cancelled,15,0.13
1991,67,69,1,2024-07-27,processing,0,10.04
1992,1864,173,1,2024-07-23,completed,0,3.31
1993,1040,257,2,2024-01-02,returned,20,13.42
1994,383,56,1,2024-02-17,completed,20,8.55
1995,788,125,5,2024-12-28,shipped,25,13.86
1996,1748,146,1,2023-09-03,completed,0,0.34
1997,188,483,5,2024-05-21,shipped,0,12.26
1998,867,187,1,2024-06-14,cancelled,0,4.66
1999,683,136,2,2024-08-29,processing,0,14.83
2000,1372,66,1,2023-02-10,completed,0,10.34
2001,43,280,1,2023-02-20,shipped,0,4.56
2002,1618,9,1,2024-08-26,shipped,0,8.39
2003,574,107,2,2024-05-22,completed,0,6.01
2004,1495,30,2,2024-12-13,shipped,0,14.83
2005,1841,216,2,2023-08-11,completed,15,8.97
2006,1663,7,1,2023-03-01,returned,0,10.84
2007,108,270,2,2024-08-25,processing,0,0.99
2008,1068,59,2,2023-11-14,completed,25,14.51
2009,1079,330,5,2023-08-25,completed,10,10.49
2010,133,172,1,2024-09-06,completed,0,9.37
2011,1274,379,1,2023-09-26,shipped,0,9.5
2012,870,46,1,2024-03-03,completed,15,2.56
2013,1049,404,2,2023-05-24,shipped,0,10.12
2014,1065,35,1,2024-08-08,completed,5,11.7
2015,1576,235,2,2023-12-22,completed,0,1.1
2016,75,179,1,2023-08-06,returned,0,0.13
2017,887,255,3,2024-09-11,completed,20,9.28
2018,286,49,1,2023-05-08,shipped,5,2.1
2019,1242,120,1,2024-02-22,completed,10,9.71
2020,831,416,1,2024-05-05,processing,0,7.64
2021,816,446,3,2024-11-04,completed,25,8.14
2022,838,475,1,2024-07-11,shipped,25,13.59
2023,51,45,2,2024-02-11,shipped,0,6.9
2024,353,304,1,2024-03-11,cancelled,15,6.52
2025,1702,354,1,2024-08-06,shipped,0,6.71
2026,176,487,1,2023-11-29,returned,0,2.81
2027,1385,457,2,2024-09-15,returned,0,6.96
2028,1196,124,2,2024-08-02,shipped,25,1.59
2029,700,319,1,2024-04-21,returned,0,6.51
2030,1713,254,1,2023-01-26,cancelled,25,12.58
2031,757,492,2,2023-01-26,completed,10,0.44
2032,1881,364,4,2023-10-25,completed,0,11.6
2033,1827,485,2,2023-12-04,completed,20,8.27
2034,1171,36,4,2023-05-23,shipped,10,13.01
2035,1642,48,1,2024-03-27,completed,0,9.72
2036,1077,220,1,2024-10-29,completed,10,11.61
2037,1472,309,1,2023-10-04,processing,0,7.84
2038,1150,428,3,2023-12-24,completed,20,14.89
2039,1316,9,2,2024-08-26,completed,0,0.27
2040,1498,450,1,2024-10-10,cancelled,0,0.96
2041,802,428,1,2024-05-20,completed,5,2.56
2042,823,339,1,2023-12-19,completed,0,14.93
2043,466,436,1,2024-09-11,cancelled,0,12.31
2044,33,197,1,2023-02-12,processing,0,11.74
2045,1309,101,1,2023-05-20,shipped,5,11.78
2046,1334,364,1,2023-09-23,processing,20,5.45
2047,1936,406,2,2023-10-23,shipped,0,10.46
2048,1014,453,2,2023-04-05,returned,5,4.58
2049,753,462,1,2024-05-22,shipped,5,0.75
2050,1112,463,1,2023-08-02,completed,10,9.69
2051,1925,191,1,2023-12-05,shipped,0,4.21
2052,1836,282,5,2024-11-09,cancelled,15,5.31
2053,407,342,2,2023-10-02,completed,25,2.97
2054,1151,380,2,2024-11-08,shipped,10,9.82
2055,1291,82,2,2024-05-21,shipped,0,6.51
2056,1700,154,1,2023-09-04,processing,0,0.44
2057,969,187,1,2023-01-05,completed,25,13.52
2058,500,82,2,2024-10-28,returned,15,11.57
2059,1149,112,1,2024-10-26,shipped,5,4.51
2060,1223,354,1,2024-07-02,completed,0,5.34
2061,654,410,1,2023-02-02,shipped,0,7.98
2062,950,85,2,2023-01-09,completed,0,6.87
2063,353,470,5,2024-09-09,processing,0,8.51
2064,916,117,3,2024-05-16,returned,0,12.67
2065,645,139,1,2023-12-20,completed,0,3.63
2066,130,216,1,2024-07-26,completed,10,1.65
2067,1386,68,1,2024-10-13,shipped,0,4.5
2068,48,337,1,2024-07-29,shipped,0,4.67
2069,465,453,1,2024-04-20,completed,5,11.58
2070,1689,115,2,2024-09-27,completed,10,2.82
2071,229,73,1,2023-12-28,completed,0,4.12
2072,822,184,1,2024-04-16,shipped,5,2.23
2073,1722,346,1,2023-07-07,completed,10,1.67
2074,1073,187,1,2024-06-25,shipped,0,8.31
2075,714,150,1,2023-03-24,shipped,5,9.48
2076,84,409,1,2024-10-02,shipped,0,8.77
2077,193,41,1,2023-11-08,shipped,10,12.43
2078,1548,351,1,2024-04-09,shipped,0,13.86
2079,278,243,1,2023-04-21,completed,15,6.83
2080,906,129,1,2023-05-24,processing,0,10.02
2081,768,494,1,2023-06-20,completed,15,3.86
2082,356,386,1,2024-06-10,cancelled,5,7.89
2083,1999,402,1,2024-02-06,returned,0,0.21
2084,1911,31,1,2023-08-28,shipped,0,9.05
2085,493,11,2,2023-08-29,shipped,10,14.25
2086,1526,253,4,2023-11-15,shipped,10,0.49
2087,1477,316,2,2024-07-06,completed,0,13.77
2088,1873,347,2,2024-03-04,completed,20,3.41
2089,1941,89,4,2023-08-09,cancelled,5,11.72
2090,1884,285,1,2023-02-09,completed,5,7.53
2091,1347,150,1,2023-02-28,completed,0,5.54
2092,821,153,1,2024-11-26,completed,0,8.29
2093,220,127,1,2024-04-27,processing,10,11.51
2094,776,239,1,2024-09-16,shipped,0,1.65
2095,600,303,1,2023-10-20,completed,5,2.91
2096,1068,436,2,2024-10-24,returned,5,3.73
2097,763,116,3,2023-03-28,completed,0,10.29
2098,1361,300,1,2023-05-02,shipped,0,4.81
2099,302,350,1,2024-11-20,shipped,20,9.07
2100,1850,401,4,2023-03-07,completed,20,3.2
2101,1043,58,2,2023-05-25,cancelled,0,11.15
2102,1002,118,2,2023-06-09,cancelled,0,1.47
2103,505,204,1,2023-03-19,processing,10,6.64
2104,892,399,1,2023-01-28,cancelled,10,2.05
2105,1398,232,1,2024-03-28,returned,5,5.19
2106,1517,317,2,2023-03-24,completed,10,12.95
2107,521,141,1,2023-01-11,shipped,0,0.09
2108,1521,414,1,2024-07-27,completed,20,8.32
2109,1817,110,2,2023-11-14,completed,10,13.21
2110,1218,162,1,2024-04-08,completed,15,0.71
2111,558,5,1,2023-07-30,processing,5,6.12
2112,1392,179,1,2023-03-12,completed,25,10.66
2113,492,404,1,2024-06-01,completed,0,0.67
2114,1701,282,1,2024-04-02,shipped,0,1.08
2115,206,125,1,2024-01-20,completed,0,1.51
2116,328,77,1,2023-08-29,completed,25,9.86
2117,741,408,1,2023-02-02,completed,25,11.1
2118,1806,386,1,2024-06-19,shipped,0,10.85
2119,456,213,2,2023-09-01,completed,25,8.48
2120,1329,481,2,2023-09-09,processing,15,9.0
2121,1535,262,1,2023-11-10,completed,20,6.43
2122,95,22,1,2023-05-13,completed,0,3.85
